CustomerID,BankID,CustomerName,Gender,Age,CustomerSegment,Occupation,AnnualIncome,City,State,Country,AccountOpeningDate,CustomerRiskScore,RiskCategory
C004374,10,Alex Miller,Male,67,Mass Market,Manager,61591,Mumbai,Maharashtra,India,2018-12-19,24,Low
C004375,10,Neha Gupta,Female,36,Business,Manager,70455,Hyderabad,Telangana,India,2022-12-03,73,Low
C004376,8,Arjun Iyer,Female,42,Business,Employee,132706,Bengaluru,Karnataka,India,2020-08-24,69,Low
C004377,1,Jamie Davis,Male,46,Mass Market,Student,18000,Dallas,Texas,USA,2017-04-23,14,Low
C004378,5,Noah Brown,Other,24,Mass Market,Healthcare,160961,Manchester,England,UK,2023-10-11,30,High
C004379,3,Ananya Clark,Female,50,Premium,Student,110780,Los Angeles,California,USA,2016-09-16,23,Low
C004380,3,Morgan Iyer,Female,22,Mass Market,Engineer,57180,San Francisco,California,USA,2015-05-24,8,Low
C004381,9,Avery Anderson,Male,33,Mass Market,Retired,58835,Ahmedabad,Gujarat,India,2017-09-12,14,Low
C004382,9,Daniel Williams,Male,63,Mass Market,Employee,176653,Bengaluru,Karnataka,India,2019-08-08,60,Low
C004383,6,Morgan Smith,Female,57,Affluent,Engineer,165609,Manchester,England,UK,2025-08-25,19,Low
C004384,8,Arjun Kumar,Other,33,Mass Market,Employee,58364,Bengaluru,Karnataka,India,2024-12-08,25,Medium
C004385,2,Morgan Singh,Female,71,Mass Market,Student,74760,Chicago,Illinois,USA,2021-11-07,95,Low
C004386,3,Noah Thomas,Male,57,Business,Other,91070,Houston,Texas,USA,2025-09-15,28,Medium
C004387,9,Rahul Moore,Male,58,Premium,Student,142102,Mumbai,Maharashtra,India,2021-11-20,6,High
C004388,5,Avery Martin,Female,40,Business,Business Owner,54656,Birmingham,England,UK,2015-12-04,80,Low
C004389,6,Jordan Martin,Female,44,Premium,Manager,41882,Manchester,England,UK,2016-01-14,43,Medium
C004390,5,Olivia Sharma,Female,68,Business,Manager,71945,Manchester,England,UK,2018-01-09,48,Low
C004391,3,Casey Singh,Female,24,Premium,Engineer,52934,Chicago,Illinois,USA,2017-09-10,81,Low
C004392,9,Vikram Smith,Other,40,Mass Market,Retired,93210,Ahmedabad,Gujarat,India,2025-05-19,77,Low
C004393,8,Vikram Taylor,Male,55,Premium,Other,24742,Pune,Maharashtra,India,2016-10-03,88,Low
C004394,7,Ananya Singh,Male,26,Affluent,Manager,66437,Frankfurt,Hesse,Germany,2018-11-18,68,High
C004395,4,Morgan Iyer,Male,21,Premium,Engineer,44906,San Francisco,California,USA,2018-07-06,66,High
C004396,7,Avery Kumar,Male,53,Affluent,Other,32768,Hamburg,Hamburg,Germany,2016-02-07,77,Low
C004397,10,Jordan Iyer,Female,75,Business,Other,20141,Kolkata,West Bengal,India,2024-02-21,50,Low
C004398,7,Jordan Martin,Other,37,Premium,Manager,39063,Hamburg,Hamburg,Germany,2015-01-31,54,Low
C004399,5,Neha Sharma,Other,48,Affluent,Engineer,44180,London,England,UK,2015-10-31,24,High
C004400,3,Rahul Patel,Other,50,Business,Student,71323,New York,New York,USA,2023-08-07,61,Low
C004401,6,Daniel Martin,Female,30,Affluent,Student,95112,Leeds,England,UK,2017-03-31,53,Low
C004402,4,Rahul Iyer,Male,40,Affluent,Business Owner,101185,Miami,Florida,USA,2022-11-20,45,Medium
C004403,7,Priya Williams,Female,69,Mass Market,Engineer,44676,Cologne,North Rhine-Westphalia,Germany,2021-10-15,41,Low
C004404,1,Taylor Johnson,Female,66,Business,Healthcare,126022,San Francisco,California,USA,2019-11-12,90,Low
C004405,2,Riley Moore,Other,48,Mass Market,Employee,23510,New York,New York,USA,2018-03-04,72,Medium
C004406,8,Rahul Patel,Female,54,Business,Manager,54945,Bengaluru,Karnataka,India,2018-07-18,27,Low
C004407,4,Arjun Clark,Female,29,Business,Engineer,46599,Los Angeles,California,USA,2023-06-12,17,Medium
C004408,5,Rahul Moore,Male,72,Business,Other,49769,Liverpool,England,UK,2025-03-31,73,Low
C004409,6,Jordan Lee,Female,49,Affluent,Student,51822,Manchester,England,UK,2020-04-27,55,Low
C004410,5,Chris Taylor,Female,29,Mass Market,Student,83059,Manchester,England,UK,2022-04-12,75,Low
C004411,8,Noah Gupta,Other,38,Affluent,Employee,41482,Mumbai,Maharashtra,India,2021-02-08,91,Low
C004412,3,Olivia Thomas,Female,54,Premium,Business Owner,73580,Los Angeles,California,USA,2022-05-24,51,Medium
C004413,8,Priya Miller,Other,58,Affluent,Other,21039,Chennai,Tamil Nadu,India,2025-08-15,55,High
C004414,3,Rahul Brown,Other,35,Business,Engineer,40546,Houston,Texas,USA,2017-07-22,63,Low
C004415,4,Ananya Miller,Female,52,Business,Student,47422,Los Angeles,California,USA,2016-07-19,71,Low
C004416,6,Ananya Anderson,Female,60,Premium,Healthcare,193723,Birmingham,England,UK,2025-01-18,74,Critical
C004417,9,Vikram Iyer,Male,68,Mass Market,Healthcare,154717,Chennai,Tamil Nadu,India,2016-07-01,46,Low
C004418,3,Arjun Anderson,Female,73,Mass Market,Other,23698,Houston,Texas,USA,2025-04-02,20,Low
C004419,6,Sam Clark,Female,25,Mass Market,Engineer,42517,London,England,UK,2017-05-08,55,Low
C004420,1,Arjun Anderson,Other,46,Premium,Manager,88252,Houston,Texas,USA,2015-04-24,67,High
C004421,1,Vikram Singh,Male,33,Premium,Consultant,49152,Miami,Florida,USA,2015-12-05,54,Medium
C004422,8,Ananya Thomas,Male,35,Business,Healthcare,23521,Pune,Maharashtra,India,2025-07-29,63,Critical
C004423,8,Ananya Gupta,Female,46,Premium,Healthcare,36012,Chennai,Tamil Nadu,India,2020-10-01,13,Low
C004424,4,Chris Patel,Male,66,Premium,Consultant,65708,San Francisco,California,USA,2019-09-11,28,High
C004425,7,Casey Sharma,Other,34,Mass Market,Other,88412,Munich,Bavaria,Germany,2021-02-12,16,High
C004426,4,Avery Sharma,Male,59,Affluent,Student,77765,Seattle,Washington,USA,2020-10-24,34,High
C004427,3,Jordan Clark,Male,55,Premium,Consultant,73821,Houston,Texas,USA,2016-06-25,20,Medium
C004428,5,Jamie Johnson,Male,39,Mass Market,Business Owner,42136,Liverpool,England,UK,2020-02-07,78,Low
C004429,4,Olivia Clark,Female,46,Business,Healthcare,163657,Houston,Texas,USA,2023-10-16,19,Medium
C004430,9,Casey Clark,Male,52,Affluent,Student,114558,Ahmedabad,Gujarat,India,2022-06-10,29,Low
C004431,5,Jamie Moore,Other,24,Affluent,Retired,42083,Manchester,England,UK,2021-09-18,64,Low
C004432,4,Chris Lee,Other,48,Mass Market,Employee,42960,Chicago,Illinois,USA,2025-06-24,79,High
C004433,6,Sam Patel,Male,74,Mass Market,Healthcare,124403,Liverpool,England,UK,2015-10-27,47,Low
C004434,8,Noah Moore,Female,31,Business,Other,98563,Delhi,Delhi,India,2024-04-01,6,Low
C004435,3,Jamie Anderson,Other,35,Affluent,Employee,24337,Chicago,Illinois,USA,2021-06-03,32,Medium
C004436,10,Chris Clark,Male,40,Mass Market,Retired,138779,Delhi,Delhi,India,2025-06-07,62,Low
C004437,5,Taylor Thomas,Male,54,Business,Business Owner,76603,Leeds,England,UK,2016-05-15,11,Low
C004438,7,Vikram Brown,Female,64,Affluent,Retired,52850,Frankfurt,Hesse,Germany,2020-04-25,40,High
C004439,10,Daniel Gupta,Male,29,Affluent,Retired,53621,Kolkata,West Bengal,India,2016-06-08,70,Medium
C004440,5,Taylor Lee,Other,26,Mass Market,Other,81243,Birmingham,England,UK,2022-11-22,32,Low
C004441,2,Avery Williams,Male,34,Premium,Other,63292,Houston,Texas,USA,2016-09-22,25,Low
C004442,8,Vikram Johnson,Female,41,Mass Market,Business Owner,80355,Delhi,Delhi,India,2021-11-15,57,Medium
C004443,1,Noah Lee,Female,35,Mass Market,Manager,51361,Miami,Florida,USA,2018-01-18,57,High
C004444,5,Arjun Lee,Other,68,Mass Market,Healthcare,40700,Manchester,England,UK,2025-02-08,21,Low
C004445,10,Morgan Martin,Other,66,Business,Engineer,23952,Kolkata,West Bengal,India,2022-01-22,30,Low
C004446,5,Casey Kumar,Male,63,Affluent,Employee,60483,Birmingham,England,UK,2024-01-12,13,Low
C004447,7,Morgan Patel,Male,57,Premium,Student,18000,Cologne,North Rhine-Westphalia,Germany,2019-08-26,84,Low
C004448,6,Jordan Davis,Other,65,Mass Market,Engineer,146386,Birmingham,England,UK,2021-06-21,82,Low
C004449,3,Olivia Patel,Other,49,Premium,Consultant,27408,Seattle,Washington,USA,2016-03-13,21,Medium
C004450,4,Jordan Wilson,Other,32,Affluent,Engineer,32645,San Francisco,California,USA,2018-08-12,41,Medium
C004451,6,Sam Sharma,Male,55,Affluent,Healthcare,61132,Birmingham,England,UK,2018-08-18,54,Low
C004452,2,Neha Clark,Male,63,Premium,Business Owner,123459,Chicago,Illinois,USA,2025-12-25,92,Low
C004453,5,Avery Moore,Other,42,Affluent,Manager,88609,Leeds,England,UK,2024-11-28,57,Medium
C004454,5,Chris Clark,Other,23,Affluent,Other,56978,Birmingham,England,UK,2022-11-13,78,Low
C004455,9,Daniel Patel,Female,66,Premium,Healthcare,81087,Hyderabad,Telangana,India,2019-09-10,60,Medium
C004456,2,Emma Thomas,Male,41,Business,Consultant,117471,Houston,Texas,USA,2020-04-19,25,Low
C004457,9,Rahul Anderson,Female,32,Business,Manager,124470,Kolkata,West Bengal,India,2024-02-10,16,Low
C004458,5,Ananya Miller,Other,58,Mass Market,Student,33879,Birmingham,England,UK,2025-05-15,65,Low
C004459,7,Daniel Moore,Male,66,Business,Engineer,78233,Berlin,Berlin,Germany,2016-10-06,56,Medium
C004460,6,Rahul Lee,Male,25,Premium,Business Owner,33958,London,England,UK,2021-06-29,20,Low
C004461,3,Riley Singh,Other,23,Premium,Healthcare,55411,New York,New York,USA,2025-05-29,23,Low
C004462,10,Taylor Davis,Female,37,Affluent,Employee,94513,Mumbai,Maharashtra,India,2025-07-23,68,Critical
C004463,3,Sam Gupta,Other,34,Business,Healthcare,68983,Seattle,Washington,USA,2015-06-24,58,Low
C004464,1,Rahul Clark,Male,47,Affluent,Engineer,24767,Dallas,Texas,USA,2024-10-19,60,Medium
C004465,8,Vikram Gupta,Female,69,Premium,Retired,69490,Bengaluru,Karnataka,India,2022-04-28,15,Low
C004466,7,Priya Johnson,Male,30,Premium,Other,60375,Berlin,Berlin,Germany,2022-12-21,67,High
C004467,9,Casey Sharma,Male,73,Affluent,Business Owner,42280,Hyderabad,Telangana,India,2023-03-17,69,High
C004468,5,Casey Miller,Female,69,Mass Market,Manager,87117,Leeds,England,UK,2018-12-19,32,Low
C004469,1,Emma Brown,Female,32,Business,Consultant,108387,Houston,Texas,USA,2015-11-12,75,Low
C004470,1,Chris Lee,Male,50,Affluent,Student,266144,New York,New York,USA,2020-09-05,28,Medium
C004471,5,Jordan Smith,Other,29,Mass Market,Business Owner,68171,London,England,UK,2023-10-04,44,Medium
C004472,3,Emma Sharma,Other,43,Business,Healthcare,28437,Houston,Texas,USA,2015-01-15,71,High
C004473,10,Riley Anderson,Other,27,Premium,Healthcare,90330,Mumbai,Maharashtra,India,2017-08-14,55,Critical
C004474,2,Casey Johnson,Male,23,Premium,Consultant,35465,Los Angeles,California,USA,2021-02-18,18,Low
C004475,9,Priya Brown,Male,73,Premium,Consultant,49874,Bengaluru,Karnataka,India,2017-05-21,72,Medium
C004476,3,Ananya Iyer,Other,27,Affluent,Retired,124094,Los Angeles,California,USA,2015-07-31,61,Medium
C004477,2,Noah Sharma,Male,65,Mass Market,Employee,74463,Dallas,Texas,USA,2017-06-09,29,Low
C004478,3,Riley Miller,Female,39,Premium,Retired,51789,Seattle,Washington,USA,2025-03-06,40,High
C004479,2,Neha Thomas,Other,45,Mass Market,Business Owner,42645,Chicago,Illinois,USA,2024-09-26,45,Low
C004480,5,Morgan Davis,Other,51,Mass Market,Healthcare,69600,London,England,UK,2018-03-23,55,High
C004481,4,Vikram Thomas,Male,40,Mass Market,Student,43708,Seattle,Washington,USA,2023-11-07,74,Low
C004482,6,Sam Singh,Male,33,Mass Market,Employee,74296,London,England,UK,2019-10-31,5,Medium
C004483,6,Taylor Johnson,Female,46,Affluent,Consultant,76448,Birmingham,England,UK,2018-11-24,34,Low
C004484,1,Noah Taylor,Female,22,Premium,Healthcare,72641,Houston,Texas,USA,2021-09-02,33,Low
C004485,2,Jordan Thomas,Male,41,Affluent,Consultant,83682,Chicago,Illinois,USA,2024-10-14,55,Medium
C004486,2,Alex Martin,Male,51,Premium,Engineer,56875,Dallas,Texas,USA,2023-05-17,52,Critical
C004487,2,Morgan Clark,Female,40,Business,Employee,23769,Los Angeles,California,USA,2022-04-19,14,Low
C004488,1,Noah Anderson,Other,42,Affluent,Consultant,118467,Houston,Texas,USA,2020-08-22,93,Medium
C004489,4,Sam Clark,Male,36,Business,Employee,54132,Seattle,Washington,USA,2018-03-30,32,Medium
C004490,6,Priya Moore,Male,44,Mass Market,Employee,62623,Manchester,England,UK,2018-01-01,21,Low
C004491,4,Ananya Johnson,Female,74,Premium,Other,55107,Chicago,Illinois,USA,2019-10-21,29,High
C004492,4,Jordan Taylor,Male,40,Affluent,Healthcare,112371,Miami,Florida,USA,2015-08-07,87,Medium
C004493,5,Morgan Smith,Male,29,Mass Market,Retired,143690,Liverpool,England,UK,2015-09-03,63,Medium
C004494,6,Jordan Williams,Other,49,Business,Employee,55823,London,England,UK,2017-03-22,63,Medium
C004495,4,Jordan Iyer,Female,50,Premium,Retired,190346,Dallas,Texas,USA,2020-08-08,41,High
C004496,3,Sam Thomas,Other,49,Mass Market,Student,75329,Miami,Florida,USA,2022-05-12,67,Low
C004497,5,Jamie Thomas,Other,26,Affluent,Retired,44452,Birmingham,England,UK,2025-07-26,9,Medium
C004498,1,Daniel Kumar,Male,58,Mass Market,Business Owner,68222,Miami,Florida,USA,2024-07-29,39,Low
C004499,5,Priya Davis,Other,62,Affluent,Manager,44079,London,England,UK,2022-05-24,64,Critical
C004500,10,Chris Gupta,Other,43,Affluent,Employee,129470,Pune,Maharashtra,India,2022-12-03,76,Low
C004501,4,Casey Gupta,Other,46,Mass Market,Student,140750,Chicago,Illinois,USA,2024-01-25,5,Medium
C004502,2,Olivia Patel,Other,54,Business,Consultant,131692,Miami,Florida,USA,2019-12-24,78,Critical
C004503,8,Vikram Davis,Female,56,Business,Student,160168,Pune,Maharashtra,India,2025-11-19,19,Critical
C004504,2,Avery Miller,Other,50,Mass Market,Other,51584,Los Angeles,California,USA,2015-07-03,56,Critical
C004505,2,Arjun Martin,Other,67,Affluent,Retired,38098,Seattle,Washington,USA,2015-05-04,14,Low
C004506,2,Chris Davis,Male,33,Business,Consultant,149385,Los Angeles,California,USA,2018-06-18,17,Low
C004507,9,Daniel Kumar,Other,33,Business,Student,105036,Pune,Maharashtra,India,2022-11-16,53,Critical
C004508,10,Vikram Iyer,Male,38,Mass Market,Consultant,48988,Pune,Maharashtra,India,2021-09-24,63,High
C004509,6,Vikram Sharma,Other,29,Business,Employee,35190,London,England,UK,2020-10-27,91,Low
C004510,7,Chris Iyer,Other,74,Mass Market,Manager,60037,Berlin,Berlin,Germany,2021-05-15,21,Low
C004511,7,Morgan Johnson,Female,54,Business,Engineer,44175,Berlin,Berlin,Germany,2017-08-19,78,Low
C004512,7,Ananya Lee,Male,62,Mass Market,Consultant,85448,Cologne,North Rhine-Westphalia,Germany,2023-03-25,40,Low
C004513,6,Arjun Brown,Female,69,Premium,Business Owner,168498,London,England,UK,2016-09-13,95,Low
C004514,10,Rahul Thomas,Female,22,Mass Market,Other,32503,Mumbai,Maharashtra,India,2019-02-04,74,Low
C004515,8,Taylor Wilson,Male,32,Mass Market,Other,178011,Pune,Maharashtra,India,2015-04-08,80,Low
C004516,1,Ananya Gupta,Other,71,Mass Market,Retired,69084,Houston,Texas,USA,2019-01-27,37,Low
C004517,4,Chris Sharma,Male,32,Mass Market,Retired,86435,Los Angeles,California,USA,2022-12-19,48,Critical
C004518,10,Jordan Kumar,Other,73,Affluent,Student,100053,Chennai,Tamil Nadu,India,2021-11-20,33,Medium
C004519,5,Taylor Miller,Male,57,Affluent,Manager,117008,Manchester,England,UK,2017-09-14,53,Low
C004520,3,Vikram Williams,Female,21,Business,Business Owner,165335,Houston,Texas,USA,2025-10-28,43,Low
C004521,9,Sam Martin,Other,73,Premium,Retired,38793,Chennai,Tamil Nadu,India,2023-12-02,43,High
C004522,7,Priya Brown,Female,52,Premium,Employee,74445,Cologne,North Rhine-Westphalia,Germany,2020-07-01,39,High
C004523,6,Olivia Martin,Male,52,Mass Market,Consultant,73495,London,England,UK,2024-09-17,67,Low
C004524,5,Jordan Thomas,Male,24,Business,Other,78115,Liverpool,England,UK,2023-08-20,43,Low
C004525,2,Alex Moore,Other,56,Premium,Employee,119098,Los Angeles,California,USA,2018-11-07,37,High
C004526,4,Arjun Wilson,Female,28,Premium,Consultant,34042,New York,New York,USA,2024-03-21,24,High
C004527,5,Emma Thomas,Female,45,Premium,Consultant,80120,Liverpool,England,UK,2020-01-23,66,Low
C004528,10,Ananya Brown,Male,50,Business,Student,31633,Mumbai,Maharashtra,India,2022-06-21,19,Low
C004529,4,Olivia Williams,Female,48,Mass Market,Other,88447,Houston,Texas,USA,2021-07-05,91,Low
C004530,2,Vikram Lee,Female,27,Affluent,Business Owner,126887,Seattle,Washington,USA,2024-04-18,81,Medium
C004531,5,Neha Thomas,Other,58,Mass Market,Student,54210,Manchester,England,UK,2020-11-13,77,Medium
C004532,10,Daniel Johnson,Other,72,Mass Market,Engineer,94333,Kolkata,West Bengal,India,2021-04-25,39,Low
C004533,5,Noah Patel,Female,53,Premium,Employee,25203,Liverpool,England,UK,2016-08-28,55,High
C004534,4,Chris Johnson,Other,64,Premium,Business Owner,82654,Houston,Texas,USA,2022-10-02,46,Medium
C004535,7,Arjun Martin,Female,47,Premium,Business Owner,76439,Munich,Bavaria,Germany,2025-07-27,66,Low
C004536,7,Ananya Iyer,Male,26,Affluent,Manager,25627,Munich,Bavaria,Germany,2017-04-13,26,Low
C004537,3,Alex Thomas,Male,41,Premium,Business Owner,46277,Dallas,Texas,USA,2020-04-03,86,Low
C004538,10,Rahul Davis,Female,45,Affluent,Other,43635,Mumbai,Maharashtra,India,2020-11-13,81,Low
C004539,6,Taylor Lee,Male,70,Premium,Manager,107838,Birmingham,England,UK,2019-07-14,69,Medium
C004540,1,Daniel Taylor,Female,22,Premium,Retired,114501,Houston,Texas,USA,2023-04-15,47,Low
C004541,5,Chris Singh,Male,34,Affluent,Engineer,40015,Liverpool,England,UK,2022-04-15,73,Low
C004542,10,Sam Thomas,Male,72,Mass Market,Manager,62224,Kolkata,West Bengal,India,2019-07-26,74,Low
C004543,4,Riley Davis,Male,65,Affluent,Business Owner,27582,New York,New York,USA,2016-06-11,77,Low
C004544,6,Priya Smith,Other,48,Business,Student,46310,Liverpool,England,UK,2018-04-01,85,High
C004545,7,Jordan Gupta,Other,55,Business,Consultant,94583,Berlin,Berlin,Germany,2021-02-14,21,Low
C004546,8,Arjun Miller,Other,59,Business,Business Owner,46244,Pune,Maharashtra,India,2020-08-16,6,Low
C004547,9,Neha Smith,Female,42,Business,Employee,58334,Pune,Maharashtra,India,2020-11-24,49,Low
C004548,2,Neha Taylor,Female,43,Premium,Consultant,126930,San Francisco,California,USA,2024-11-22,45,Low
C004549,6,Priya Brown,Other,71,Premium,Manager,19954,Leeds,England,UK,2017-10-11,65,Low
C004550,6,Taylor Brown,Female,49,Premium,Engineer,46477,Birmingham,England,UK,2025-05-02,11,Low
C004551,2,Avery Miller,Male,34,Premium,Healthcare,46699,Seattle,Washington,USA,2020-03-04,85,Medium
C004552,7,Ananya Miller,Female,25,Business,Engineer,25030,Munich,Bavaria,Germany,2020-03-26,58,Critical
C004553,2,Jordan Taylor,Female,44,Business,Retired,49083,San Francisco,California,USA,2017-11-29,64,Low
C004554,5,Vikram Miller,Other,56,Affluent,Healthcare,235327,Birmingham,England,UK,2025-06-11,47,Low
C004555,4,Arjun Williams,Other,68,Mass Market,Consultant,34167,Houston,Texas,USA,2020-06-10,61,Medium
C004556,2,Rahul Miller,Male,70,Mass Market,Other,31086,Houston,Texas,USA,2023-02-10,74,High
C004557,9,Vikram Martin,Female,22,Affluent,Business Owner,48024,Delhi,Delhi,India,2022-05-30,31,Medium
C004558,3,Neha Clark,Male,45,Affluent,Manager,271127,Chicago,Illinois,USA,2016-05-06,70,Medium
C004559,3,Vikram Williams,Other,47,Mass Market,Consultant,193457,Miami,Florida,USA,2017-11-03,62,Medium
C004560,9,Neha Gupta,Female,59,Affluent,Engineer,68904,Kolkata,West Bengal,India,2021-09-28,59,Low
C004561,9,Riley Moore,Other,49,Affluent,Manager,82276,Pune,Maharashtra,India,2015-12-18,10,Low
C004562,1,Olivia Taylor,Other,45,Affluent,Student,78864,Seattle,Washington,USA,2018-07-21,22,Low
C004563,3,Priya Williams,Male,40,Mass Market,Healthcare,126078,Dallas,Texas,USA,2022-08-15,18,Low
C004564,8,Jordan Miller,Male,68,Mass Market,Consultant,70912,Hyderabad,Telangana,India,2022-03-17,29,Critical
C004565,8,Sam Thomas,Male,53,Business,Other,33827,Pune,Maharashtra,India,2023-07-28,50,High
C004566,10,Morgan Williams,Other,65,Affluent,Consultant,78493,Hyderabad,Telangana,India,2025-02-05,83,Medium
C004567,6,Avery Kumar,Female,60,Affluent,Retired,47220,London,England,UK,2017-01-07,86,Low
C004568,1,Ananya Clark,Male,21,Premium,Other,92746,Dallas,Texas,USA,2021-03-28,72,Critical
C004569,9,Morgan Singh,Other,31,Business,Manager,248363,Bengaluru,Karnataka,India,2025-01-12,8,Low
C004570,2,Jamie Williams,Male,38,Mass Market,Other,149008,Seattle,Washington,USA,2015-07-13,72,High
C004571,2,Olivia Taylor,Male,70,Premium,Engineer,54617,Houston,Texas,USA,2024-01-18,18,Low
C004572,7,Rahul Anderson,Female,53,Affluent,Other,43640,Hamburg,Hamburg,Germany,2022-03-19,19,Low
C004573,7,Emma Brown,Female,43,Mass Market,Consultant,28753,Cologne,North Rhine-Westphalia,Germany,2019-08-10,95,Low
C004574,1,Daniel Singh,Female,36,Affluent,Employee,234094,San Francisco,California,USA,2017-06-27,51,Low
C004575,2,Taylor Johnson,Male,45,Mass Market,Manager,70904,Miami,Florida,USA,2016-06-20,65,Low
C004576,6,Jamie Moore,Male,53,Business,Manager,88505,London,England,UK,2020-11-30,89,Medium
C004577,3,Riley Johnson,Male,66,Mass Market,Employee,20941,Chicago,Illinois,USA,2023-05-04,69,Low
C004578,7,Casey Williams,Male,57,Premium,Employee,170999,Cologne,North Rhine-Westphalia,Germany,2018-04-16,95,Low
C004579,5,Jordan Taylor,Male,40,Business,Engineer,49392,Birmingham,England,UK,2015-05-12,61,Low
